#OTUID,FW1,FW10,FW11,FW12,FW13,FW14,FW15,FW16,FW17,FW18,FW2,FW3,FW4,FW5,FW6,FW7,FW8,FW9,RE1,RE10,RE11,RE12,RE2,RE3,RE4,RE5,RE6,RE7,RE8,RE9,SW1,SW10,SW11,SW12,SW13,SW14,SW15,SW16,SW17,SW18,SW2,SW3,SW4,SW5,SW6,SW7,SW8,SW9
ASV_1751,1,0,2,0,2,1,0,0,1,0,0,0,0,1,4,0,1,0,4,2,6,5,2,5,1,1,1,4,3,1,2,5,6,0,2,2,3,0,0,0,3,3,2,0,3,3,6,4
ASV_2393,0,0,0,0,0,0,0,1,1,2,3,1,0,0,0,0,1,0,1,3,1,2,0,0,0,1,2,18,7,10,0,5,1,2,4,4,1,0,1,1,3,1,2,4,2,1,4,2
ASV_1930,1,3,0,0,5,3,3,3,2,0,0,3,0,2,0,0,2,2,1,0,2,1,4,1,0,1,2,0,2,0,5,0,4,0,2,4,3,1,5,1,3,3,8,2,1,0,4,3
ASV_1980,0,12,5,4,0,10,1,1,0,4,0,3,5,3,4,3,4,13,2,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,1,3,1,0,0,0,0
ASV_1908,10,3,3,1,0,2,2,3,1,3,0,2,8,2,3,4,2,6,0,1,0,0,0,0,2,2,7,0,0,0,2,3,0,1,1,0,1,3,0,0,1,1,4,4,2,1,0,1
ASV_2927,3,5,0,10,2,9,2,1,0,2,3,7,1,0,3,5,5,6,0,1,1,1,1,0,0,1,0,2,3,6,2,0,0,3,0,0,0,0,0,1,2,0,3,0,1,0,0,0
ASV_1820,9,0,2,2,0,5,3,0,0,2,3,14,9,3,4,5,4,1,1,0,2,0,1,0,0,0,4,0,3,1,0,0,1,0,1,1,2,0,1,0,0,2,1,3,0,0,1,1
ASV_1958,1,2,1,5,0,5,1,2,0,4,4,3,6,4,2,9,5,1,2,0,1,0,0,3,3,3,0,1,3,2,0,0,0,1,5,0,1,3,0,1,2,0,1,1,2,0,0,1
ASV_2388,0,3,5,3,5,0,2,1,1,0,5,1,2,0,1,0,1,2,1,3,1,2,0,0,0,0,2,12,4,10,0,3,5,1,1,1,3,0,1,0,0,1,1,0,1,1,5,0
ASV_1777,0,0,0,2,1,2,1,1,1,0,0,0,0,0,0,0,1,0,5,0,1,2,4,5,0,0,4,0,0,0,1,2,2,4,5,10,9,0,8,7,0,2,1,2,4,1,2,1
ASV_1939,8,2,1,2,0,2,2,2,1,2,10,7,5,5,3,3,8,0,1,0,1,0,0,0,0,4,2,0,1,1,1,0,1,0,1,0,2,0,0,0,0,0,2,4,0,2,4,1
ASV_1695,6,1,2,0,0,1,1,2,0,5,8,10,8,9,2,3,0,2,1,2,1,0,0,0,0,0,3,1,1,0,0,4,0,0,5,2,2,1,0,0,1,0,0,1,2,2,2,0
ASV_2364,0,0,1,0,1,0,2,3,3,0,1,0,0,0,2,2,3,0,7,3,0,2,8,2,1,1,0,0,2,1,0,2,0,7,4,4,4,2,4,6,1,0,0,4,4,2,1,1
ASV_1871,6,0,5,5,1,0,3,0,2,2,4,6,5,13,1,3,1,0,0,1,1,1,0,1,1,1,11,1,2,0,0,1,0,0,3,0,0,1,0,0,0,0,1,3,2,0,0,3
ASV_2807,3,1,0,0,2,1,0,1,0,3,0,2,0,0,3,1,0,3,1,2,4,5,0,0,2,0,6,9,6,3,0,2,1,1,1,3,4,2,3,0,5,4,3,2,1,0,0,0
ASV_2474,0,4,0,1,3,4,0,0,0,0,2,0,3,3,3,3,1,3,1,0,0,3,2,3,0,0,5,0,1,2,0,2,4,2,0,6,6,1,2,2,0,2,1,10,0,0,0,5
ASV_1794,0,0,0,0,1,1,2,1,1,0,1,2,0,0,0,3,1,1,0,0,0,1,4,3,0,1,0,0,3,1,7,1,4,2,12,7,3,4,2,7,0,0,0,3,1,5,5,0
ASV_1917,5,1,0,2,0,2,4,1,0,1,3,9,8,4,5,4,1,1,3,0,1,0,1,0,0,1,10,1,1,0,0,6,0,0,5,1,0,1,0,0,1,0,1,0,0,1,2,3
ASV_2075,0,0,0,0,1,1,3,0,0,1,0,1,2,0,4,1,0,1,4,0,0,6,2,4,1,0,1,1,2,5,1,1,3,1,3,6,5,4,4,6,3,3,3,4,0,2,0,0
ASV_1712,10,1,0,5,0,2,0,2,1,4,10,8,6,4,2,4,1,2,0,0,1,0,2,0,1,5,4,0,1,1,0,3,0,0,3,2,0,1,0,0,1,0,2,1,0,0,0,0
ASV_1786,7,2,2,1,0,4,2,1,0,3,9,3,7,2,4,2,7,0,0,1,0,0,0,0,0,0,0,2,1,5,1,1,0,0,3,1,1,0,1,0,1,0,2,2,4,0,2,6
ASV_2563,1,7,2,6,3,6,5,0,0,3,0,0,0,1,0,12,10,16,0,0,0,1,1,0,0,0,0,2,6,0,1,0,0,0,4,0,1,0,0,0,1,0,0,0,1,0,0,0
ASV_2191,1,6,1,3,0,11,2,0,0,2,2,0,0,1,1,16,9,9,0,2,2,0,3,0,0,2,0,0,2,0,2,0,0,0,0,0,2,0,0,2,0,0,0,8,0,0,1,0
ASV_1795,5,0,2,2,3,4,3,1,0,0,8,5,4,6,5,0,4,1,0,1,0,0,2,1,3,3,1,4,1,1,1,2,1,0,3,0,1,0,0,0,3,1,0,1,2,2,1,1
ASV_2549,5,2,5,6,0,3,4,0,0,4,3,1,4,1,6,2,1,0,3,1,0,0,0,0,1,1,3,1,0,5,2,0,0,2,0,0,0,1,0,1,0,0,6,7,4,0,2,2
ASV_2773,3,6,2,3,5,3,3,0,0,3,2,4,1,2,0,3,3,3,0,0,1,2,1,0,1,0,1,11,9,6,0,1,0,0,1,1,0,0,0,1,0,0,0,2,1,3,0,1
ASV_2523,2,0,3,0,2,2,3,0,2,0,3,0,0,0,1,5,1,0,3,0,2,1,7,6,1,4,0,0,0,0,1,0,2,8,0,0,2,0,2,3,3,2,7,4,2,1,1,3
ASV_1963,0,0,0,0,1,0,0,2,0,0,1,2,0,1,0,5,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2,0,0,8,6,5,3,1,3,32,2,3,0,6,2,0,0,0
ASV_2279,0,1,1,0,0,0,1,1,4,1,3,0,0,1,3,3,1,0,4,5,1,4,1,2,1,1,2,3,9,4,0,0,1,1,1,6,4,0,2,1,1,7,1,0,3,0,1,3
ASV_1986,1,0,2,1,3,2,4,0,2,0,0,0,4,1,0,4,1,2,2,0,0,2,1,5,2,6,1,2,1,1,0,0,0,1,2,4,1,2,0,0,2,1,7,4,11,2,2,0
ASV_1953,1,3,0,1,0,0,7,0,6,2,0,1,0,0,1,0,0,0,4,0,2,0,3,3,2,0,0,0,0,0,1,0,1,6,1,1,3,5,6,2,0,1,8,4,10,2,0,2
ASV_2955,17,2,0,0,0,1,3,2,2,4,3,2,13,12,3,1,2,2,3,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,5,0,0,0
ASV_2105,1,23,0,3,0,9,0,0,0,5,6,5,0,2,3,8,3,3,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,3,4,0,0,0
ASV_2214,2,1,1,0,0,0,0,1,0,1,5,4,6,0,3,2,0,2,3,1,0,5,0,3,1,2,1,8,5,8,0,2,0,0,1,1,3,2,1,0,2,2,1,1,1,2,3,1
ASV_2603,0,0,24,1,0,0,0,0,2,0,1,0,4,3,0,1,0,4,0,0,1,1,0,0,1,0,1,3,4,1,0,0,0,11,3,1,2,8,6,0,0,0,0,0,1,0,2,2
ASV_1925,2,2,0,1,1,2,4,3,1,2,1,2,0,0,2,3,5,1,4,1,1,1,3,2,2,3,0,0,0,4,3,0,1,2,1,0,0,2,4,0,3,1,6,3,5,2,2,0
ASV_1812,1,2,1,1,4,0,2,0,3,0,0,0,4,0,1,0,1,2,7,4,1,3,3,6,2,1,2,0,0,0,1,1,1,2,2,0,2,2,2,0,1,5,5,2,9,1,0,1
ASV_2087,4,3,1,0,0,1,2,0,2,7,0,0,0,0,0,5,0,0,1,0,0,0,0,1,5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2,5,17,19,9,0,0,0
ASV_1897,8,2,0,2,0,4,3,2,1,2,3,9,11,4,2,1,10,1,0,3,0,0,0,0,1,1,1,1,0,0,0,1,0,0,2,2,1,3,0,0,2,0,3,0,1,0,1,0
ASV_2349,4,2,0,1,1,2,0,0,1,1,0,4,1,0,1,0,1,1,5,0,3,2,4,1,0,1,0,0,2,1,3,4,1,4,1,1,9,0,2,0,0,7,3,5,1,4,1,3
ASV_2924,1,1,2,3,0,2,2,2,0,1,1,0,1,2,8,2,0,1,0,6,1,0,2,0,0,1,5,4,5,14,3,3,2,0,0,2,1,2,1,0,0,1,1,0,3,1,0,1
ASV_1950,4,5,0,1,1,2,2,2,0,4,2,3,2,2,5,1,7,12,0,1,0,2,0,1,0,3,1,5,7,4,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,3,0,0
ASV_2246,3,8,3,11,0,3,3,0,1,5,4,3,0,1,0,11,6,6,2,0,1,1,2,0,0,3,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,4,0,0,0
ASV_2124,0,0,5,14,0,11,6,0,0,1,2,1,4,1,0,11,3,11,3,0,0,0,2,0,1,1,1,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
ASV_2662,0,0,3,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2,6,0,5,0,0,0,0,1,5,2,2,3,0,9,3,3,5,16,3,2,5,1,0,6,0,0,0,1
ASV_2613,0,0,0,0,2,0,0,3,2,0,1,4,0,2,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,1,6,0,0,4,9,13,3,5,1,13,1,1,0,3,0,0,5,0
ASV_2882,0,2,1,8,0,5,1,2,0,1,2,4,4,3,3,2,2,2,2,4,0,1,2,0,1,3,2,2,5,10,0,0,2,0,1,2,0,0,1,0,0,1,0,0,2,1,2,2
ASV_2063,2,0,0,1,4,1,0,0,0,5,4,4,5,7,1,0,1,0,2,0,5,1,4,0,1,4,9,0,0,1,0,2,2,1,0,1,1,2,1,0,4,3,0,2,2,1,2,2
ASV_1916,0,0,0,0,0,0,1,2,0,0,0,0,1,3,3,0,0,0,5,3,6,5,1,4,4,1,6,2,2,1,1,10,3,1,2,0,1,0,0,0,0,0,0,0,2,7,5,5
ASV_1837,3,2,3,3,1,2,3,2,0,5,1,1,2,1,5,2,4,3,3,2,0,1,0,4,0,6,9,2,2,0,1,1,0,0,1,1,0,0,2,0,2,0,0,2,1,3,1,0
ASV_2089,0,4,4,1,0,1,2,0,1,1,0,1,1,2,2,1,1,0,2,1,3,2,1,4,4,0,1,1,1,5,0,3,3,7,1,1,2,0,1,1,0,0,5,5,2,2,3,4
ASV_1773,0,4,1,0,0,4,1,0,0,1,0,0,2,0,1,2,0,0,7,0,0,0,5,6,2,0,0,1,0,0,1,3,2,3,2,2,6,2,2,2,0,1,9,5,7,1,1,1
ASV_1891,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,0,0,0,0,2,5,0,9,2,1,0,3,1,1,0,1,0,1,1,13,9,7,2,2,7,2,3,1,0,0,3,0,4
ASV_2296,2,1,3,2,0,1,1,0,0,3,2,8,5,3,2,9,1,3,1,1,1,4,0,0,0,3,4,10,0,9,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,1,0,1
ASV_1835,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,1,0,1,0,0,6,10,19,2,2,4,19,2,2,0,0,1,0,5,0
ASV_2148,6,2,0,0,0,1,0,2,2,3,2,0,2,9,0,1,1,0,2,3,8,4,2,1,0,0,3,2,2,1,1,1,4,0,3,1,0,4,2,1,0,2,0,3,0,3,1,2
ASV_2554,2,5,3,2,1,2,4,0,1,2,2,8,3,2,0,1,7,9,1,0,0,1,0,1,0,2,4,6,3,6,0,3,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2,0
ASV_2678,9,2,2,0,0,4,1,1,0,3,6,9,4,11,1,1,5,3,0,1,3,0,0,0,0,1,7,3,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,2,0
ASV_2238,4,2,4,2,3,1,3,1,0,3,1,3,6,4,2,1,3,1,1,2,0,1,4,1,1,3,1,0,0,0,0,1,0,1,0,2,0,0,0,4,0,2,8,5,5,0,1,0
ASV_2951,0,0,1,0,1,1,0,1,0,1,2,0,3,1,2,0,4,0,1,3,3,4,2,1,2,1,3,5,9,6,0,3,2,1,0,5,2,1,2,1,1,1,2,0,2,4,1,2
ASV_1912,0,3,3,2,0,2,7,0,0,1,1,0,0,0,2,3,2,0,6,0,0,0,3,7,1,2,1,0,0,0,1,0,0,1,0,0,4,0,2,5,0,0,2,16,9,0,0,1
ASV_1984,0,0,0,0,0,0,1,0,0,2,2,3,1,0,1,0,0,0,2,2,4,6,2,2,0,0,1,6,5,12,2,1,1,2,0,4,2,6,0,4,1,5,1,0,3,0,2,1
ASV_2470,1,1,0,0,5,0,2,4,2,1,0,0,1,0,0,1,0,0,0,0,1,0,2,1,1,0,2,0,0,0,5,1,3,4,7,5,7,2,5,4,0,5,0,2,2,4,3,3
ASV_1852,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,1,0,0,4,1,1,1,0,0,1,2,0,7,1,1,3,12,7,2,1,4,7,0,1,0,0,0,12,12,0
ASV_1936,5,1,2,5,3,3,2,3,0,7,3,3,3,5,5,2,3,2,0,4,1,0,2,0,0,2,0,0,0,2,4,1,1,1,1,2,0,0,0,0,0,0,1,0,1,4,2,0
ASV_2001,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,1,0,8,3,2,2,3,1,0,2,1,1,4,1,5,2,2,4,4,6,2,2,1,2,2,3,0,0,2,9,3,2
ASV_1948,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,1,0,0,2,2,3,1,0,2,0,0,0,5,1,1,0,6,22,5,2,3,4,0,6,0,1,2,3,0,1,2,5
ASV_2037,0,0,0,0,2,0,0,0,1,0,3,0,1,2,3,7,0,0,3,0,0,2,2,2,0,1,1,0,2,0,0,3,2,19,1,4,6,5,2,6,1,0,0,2,0,0,1,2
ASV_1966,5,1,0,2,6,1,2,3,0,3,6,3,5,6,4,1,2,1,0,0,0,0,0,0,1,2,5,2,0,0,3,1,1,0,1,0,0,3,0,1,2,3,1,5,1,2,1,0
ASV_2093,0,2,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,1,12,23,21,0,0,0,0,6,2,1,0,0,2,0,1,0,0,0,3,2,1
ASV_2743,2,2,3,1,2,3,2,0,0,4,2,6,6,5,3,1,6,1,1,1,2,1,2,1,0,0,6,0,5,2,0,1,0,0,1,5,2,3,0,0,0,0,2,0,2,0,0,0
ASV_2096,11,1,1,1,0,3,3,3,0,2,7,1,13,5,4,1,7,7,0,1,0,0,0,0,0,1,5,0,0,1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,1,0,1
ASV_2699,2,1,5,5,1,1,2,0,0,6,8,4,3,9,1,5,2,0,3,0,1,0,1,0,1,1,3,2,1,6,0,1,0,1,0,2,3,0,0,0,0,0,1,1,0,1,1,1
ASV_1877,3,0,1,0,3,0,3,0,0,0,5,1,1,1,0,1,1,0,2,0,6,3,1,1,0,1,5,21,4,7,0,0,0,0,1,5,2,0,0,0,0,2,1,0,0,1,1,2
ASV_2264,5,9,2,1,0,5,3,0,0,4,10,3,3,3,4,3,3,1,2,0,0,0,0,0,0,3,4,3,1,0,1,0,0,0,4,0,2,1,0,1,0,0,2,0,1,0,1,1
ASV_2045,5,1,1,0,1,0,3,0,1,5,4,3,5,11,6,1,1,0,0,2,0,0,1,0,1,1,2,1,0,0,1,6,0,0,0,3,6,2,0,0,2,2,3,0,1,2,2,0
ASV_1972,1,3,6,5,2,6,2,0,0,1,1,1,2,2,2,8,8,7,1,1,7,0,2,0,0,0,1,2,3,1,2,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,4,0
ASV_1997,0,4,1,0,0,0,1,1,1,2,2,1,1,0,0,0,0,1,1,0,2,7,3,1,1,1,2,4,9,5,0,0,3,1,1,1,5,0,2,4,1,1,4,2,3,1,4,2
ASV_2436,2,0,5,6,1,1,1,0,0,3,6,3,4,9,0,3,9,3,0,1,0,0,1,1,0,2,9,0,1,1,0,2,0,0,0,4,1,0,0,1,0,1,1,1,1,1,0,1
ASV_2958,11,2,0,1,3,0,2,2,0,3,6,8,8,6,2,0,5,0,2,0,0,0,0,2,0,3,6,0,0,0,0,3,2,0,0,0,0,2,0,1,2,0,0,0,0,3,0,1
ASV_1783,5,2,3,4,1,4,2,4,0,5,3,2,4,2,3,3,2,1,1,0,0,3,2,4,0,2,9,1,0,0,3,1,0,0,0,0,1,0,0,0,1,1,1,1,2,0,1,1
ASV_1771,3,0,0,0,1,1,0,2,3,0,2,1,0,1,2,1,1,0,2,2,1,2,1,4,2,3,1,4,4,1,3,4,4,1,1,2,1,5,2,5,4,0,1,0,1,0,2,4
ASV_2266,7,4,0,2,1,3,0,1,0,2,10,17,11,1,2,2,2,4,0,0,0,0,1,1,0,0,3,1,0,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,1,1,0
ASV_2027,8,2,0,7,0,5,3,1,0,6,8,1,3,4,2,2,7,0,0,0,0,1,0,0,1,1,2,1,4,1,1,3,0,0,0,0,1,0,0,0,1,0,1,0,1,4,1,2
ASV_2284,0,0,0,2,2,1,0,2,0,1,0,1,0,2,4,3,0,3,6,2,2,1,2,1,2,2,4,2,5,2,1,6,2,1,1,6,3,1,1,3,1,1,0,1,2,1,1,1
ASV_1878,2,2,0,0,0,5,4,0,1,1,0,0,0,0,1,1,0,0,6,1,0,4,9,2,1,0,0,0,1,0,2,0,2,0,0,3,4,1,7,0,1,5,3,7,4,1,4,0
ASV_2256,0,0,0,4,0,0,0,1,0,3,2,0,2,1,3,1,2,0,2,6,2,2,2,6,0,1,0,7,5,6,0,1,2,0,2,1,4,0,0,2,1,7,0,1,0,1,1,4
ASV_1869,0,0,2,1,1,1,2,2,0,0,0,0,1,1,2,1,0,1,0,1,1,3,1,1,0,3,5,12,4,14,2,1,2,0,1,3,0,0,1,0,3,2,4,1,0,5,0,0
ASV_1842,5,1,3,6,0,6,4,5,0,3,9,4,2,3,4,2,7,4,0,0,1,0,1,1,0,2,0,0,3,3,0,1,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0
ASV_1952,4,0,4,2,0,4,4,3,0,0,10,5,2,3,5,5,4,5,0,0,0,0,0,0,0,0,8,2,1,1,1,0,0,0,1,2,0,0,0,0,0,0,4,0,2,2,0,1
ASV_1946,0,0,2,0,2,3,2,1,5,1,0,1,0,0,0,8,3,0,1,0,1,3,0,5,0,0,2,2,0,0,0,0,0,6,3,0,4,3,4,3,3,2,5,5,5,0,0,0
ASV_2884,0,4,4,6,0,2,2,0,0,3,3,1,0,1,1,4,6,3,0,0,0,2,3,0,0,3,0,8,3,6,0,0,0,3,1,1,0,0,0,3,3,0,0,3,3,2,0,1
ASV_2008,1,1,2,0,2,0,2,2,2,5,2,7,1,2,0,3,1,1,1,2,1,0,0,1,0,5,5,3,2,4,0,0,0,1,1,1,2,2,1,1,1,2,3,4,2,2,3,0
ASV_2269,1,0,2,1,7,1,0,1,1,3,0,1,2,4,6,5,3,2,2,1,0,1,3,4,3,2,3,0,1,0,1,1,0,0,0,5,0,0,0,0,0,4,6,0,5,1,0,1
ASV_2220,2,1,5,3,5,4,5,4,0,3,3,6,3,0,2,2,0,2,2,2,0,0,0,0,2,7,0,0,0,3,2,0,2,4,0,3,0,1,0,0,2,0,0,2,2,0,0,0
ASV_2705,2,1,0,2,2,0,1,1,0,2,2,2,5,2,1,0,1,2,0,1,2,3,0,6,1,0,2,7,3,6,3,1,1,3,3,1,0,0,3,1,2,0,0,2,1,0,1,5
ASV_1740,2,3,1,1,1,2,3,0,1,1,0,0,0,0,0,3,8,0,6,0,0,0,5,5,1,1,1,0,1,0,6,1,1,2,0,1,3,0,0,1,0,4,11,2,6,0,0,0
ASV_1890,2,10,5,3,1,5,6,0,0,8,4,1,1,1,2,5,5,4,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,3,0,0,0,0,0,1,2,2,4,2,0,0,0
ASV_2468,3,1,2,3,0,2,2,0,2,4,0,1,2,1,0,3,5,0,2,1,0,3,2,2,0,1,0,0,0,2,0,0,0,3,0,0,0,0,2,1,1,0,13,7,10,1,1,1
ASV_1829,2,4,2,7,1,2,9,0,0,1,0,0,0,1,3,8,4,24,1,2,1,1,0,0,0,0,1,3,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ASV_2070,0,4,1,2,0,5,0,0,0,6,0,0,2,0,0,5,9,8,1,1,0,2,0,0,0,1,0,10,10,9,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0
ASV_2150,3,0,1,1,1,2,0,0,1,2,1,0,1,0,1,2,3,0,2,1,4,4,2,3,0,4,3,4,2,4,0,1,1,1,3,3,3,1,3,3,0,2,2,3,1,3,0,2
ASV_2323,0,3,1,5,1,4,5,0,0,7,1,0,1,0,6,10,7,9,0,0,1,2,0,0,0,7,0,2,2,0,0,0,0,1,0,0,0,2,0,1,3,0,0,3,0,0,0,0
ASV_1856,8,2,2,3,2,3,0,1,3,4,4,5,0,5,4,0,4,0,0,4,3,0,1,0,1,5,1,1,1,0,0,1,2,0,1,3,1,1,0,0,0,0,1,0,1,0,5,1
ASV_1830,0,1,4,2,4,4,5,3,2,3,1,2,1,5,0,0,0,2,2,0,2,0,1,5,0,1,2,0,1,0,2,1,0,2,0,3,0,0,3,2,0,1,3,7,3,0,3,0
ASV_2830,1,6,0,1,3,2,2,0,3,1,3,0,0,2,0,4,2,2,4,2,0,0,5,4,1,1,4,0,0,0,0,1,1,1,2,0,0,0,0,4,1,1,5,2,11,0,0,1
ASV_1849,1,0,0,2,2,0,6,0,2,3,3,0,3,0,3,1,0,0,0,3,2,0,5,1,1,3,1,2,9,3,0,1,1,0,1,6,2,0,3,1,0,1,1,0,2,2,2,4
ASV_1792,0,0,0,1,1,1,3,1,2,0,0,0,0,1,2,2,0,0,3,1,0,0,10,1,0,0,0,1,1,0,6,0,1,13,5,1,2,0,3,1,3,2,3,3,4,2,1,2
ASV_1943,0,2,2,1,2,1,2,4,3,2,0,0,1,0,0,1,1,1,4,3,3,2,2,0,3,2,0,1,0,0,0,1,1,2,0,0,6,6,6,1,0,3,4,2,6,1,1,0
ASV_1974,8,2,0,3,0,2,1,1,0,4,9,15,6,4,2,0,3,0,0,0,0,0,0,0,0,0,2,2,5,3,0,2,0,1,0,0,1,1,0,0,0,0,0,0,1,1,4,0
ASV_2143,6,3,2,1,0,3,0,3,1,3,0,3,7,5,8,6,3,6,0,0,0,0,0,0,0,1,3,0,0,1,1,1,0,1,1,2,1,2,0,0,1,2,0,0,1,1,3,1
ASV_2179,0,5,0,1,0,3,1,3,3,1,1,4,2,6,0,4,0,1,2,0,0,1,0,5,0,3,0,1,0,0,0,0,0,2,3,1,1,0,0,3,2,0,8,2,10,0,2,2
ASV_2940,1,0,0,1,0,0,0,1,2,0,0,2,0,2,7,0,1,0,1,0,3,2,5,2,0,4,2,7,8,2,0,0,2,5,3,2,4,1,1,2,1,0,3,2,2,2,0,0
ASV_1977,0,5,4,7,1,2,1,0,0,4,4,1,3,3,5,4,1,6,3,1,1,1,0,2,0,2,1,1,4,5,1,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,4,0
ASV_2280,1,1,8,7,3,6,8,2,0,1,3,0,0,0,1,6,7,15,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0
ASV_2154,4,1,1,2,3,2,2,0,0,2,1,0,1,0,3,1,2,0,6,3,0,1,5,4,2,4,0,0,1,1,7,5,2,1,0,0,0,0,1,1,1,0,5,1,2,2,0,2
ASV_2090,0,3,4,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,5,4,8,0,3,0,0,0,6,8,3,0,11,6,1,1,2,1,0,0,2,0,0,1,1,0,2,1,2
ASV_2149,2,7,0,0,6,0,0,0,1,1,1,0,4,0,2,3,1,1,0,0,0,1,1,3,5,1,0,3,1,5,2,3,2,2,2,1,5,0,2,0,1,4,0,2,2,0,3,2
ASV_1826,13,7,2,2,1,3,9,0,0,1,9,4,6,7,1,0,2,1,0,0,0,1,1,1,1,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1
ASV_1824,7,5,0,1,1,0,2,0,0,4,10,5,8,7,4,0,0,1,0,2,0,0,0,0,0,1,4,1,0,4,0,3,0,0,5,0,0,2,0,0,0,0,0,0,1,3,0,1
ASV_1850,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,3,4,0,0,0,0,0,19,6,28,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,2,1,2
ASV_2016,0,3,4,2,2,0,3,0,2,7,0,0,4,0,1,2,1,1,6,0,0,0,3,3,2,0,1,0,0,4,0,0,0,2,2,0,1,2,0,0,1,2,4,6,7,1,3,0
ASV_2759,0,2,1,0,2,4,0,5,2,0,0,0,1,0,0,0,3,0,3,3,0,0,1,2,1,1,4,3,0,0,8,1,0,3,0,10,5,0,6,2,3,0,0,3,0,1,2,0
ASV_1994,1,4,0,0,1,4,11,0,1,7,0,0,3,0,0,3,0,0,3,0,1,1,1,1,2,2,1,0,0,1,0,1,0,1,0,1,0,2,0,3,0,7,7,3,8,1,0,0
ASV_2453,0,1,0,1,0,2,2,0,4,0,0,0,0,1,0,0,2,2,4,1,2,0,3,7,0,3,0,0,0,0,4,0,1,1,2,2,2,2,4,5,7,1,3,2,4,3,0,4
ASV_2456,0,2,1,1,1,1,4,1,0,1,0,0,2,0,0,1,0,0,1,4,4,2,3,0,0,0,1,6,7,10,1,3,3,3,1,2,4,1,2,0,1,2,1,2,2,1,0,0
ASV_1909,2,0,3,0,0,1,0,5,1,0,0,0,1,4,3,1,1,0,0,3,2,3,2,3,0,0,2,1,6,6,0,8,2,2,1,0,3,1,1,1,1,0,0,1,1,4,3,3
ASV_1900,1,1,1,1,0,0,0,0,4,1,1,1,3,0,0,2,0,0,3,1,1,6,1,0,3,1,0,8,9,10,0,0,2,2,4,0,3,2,0,0,0,2,0,0,2,2,2,2
ASV_2355,0,3,23,0,0,0,1,0,4,0,4,1,3,2,3,5,5,8,2,2,0,0,0,0,0,0,0,3,3,1,1,0,1,1,0,1,0,0,0,1,0,0,4,0,0,0,0,0
ASV_2779,5,3,2,3,0,2,1,1,1,3,2,1,3,0,3,1,3,2,1,2,2,3,0,2,0,1,1,7,4,7,0,1,0,0,1,1,0,2,1,1,2,1,1,2,1,0,0,1
ASV_1693,7,4,2,1,1,6,1,0,1,2,4,6,3,5,2,1,4,1,1,1,0,0,0,0,0,0,4,1,0,3,2,3,0,0,0,1,2,0,0,0,0,0,2,2,2,3,1,2
ASV_1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,2,0,1,2,2,2,2,4,0,0,0,3,0,1,31,0,0,4,3,0,7,0,0,0,2,0,0,3,4
ASV_2350,0,0,3,0,0,0,0,2,1,0,1,1,0,0,1,1,0,1,0,0,3,6,0,1,0,0,0,11,8,11,0,3,3,1,0,1,0,2,4,2,2,1,2,1,0,4,0,4
ASV_1870,3,3,4,4,3,2,4,2,1,4,0,2,2,3,4,1,5,0,1,1,0,0,0,1,0,2,4,1,1,3,1,2,1,2,0,1,0,1,2,1,5,1,2,1,0,0,0,0
